draw,key,stat,estimate,boot_var,lo,hi,balanced_accuracy,area,full_estimate,unsafe_full,decision,ba_unsafe
3,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:2,-1.9152,12.2433,-6.9201,3.5282,0.7244,economic,-0.6952,False,abstain,True
3,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,2.3105,12.6335,-4.0363,7.9017,0.7884,economic,2.3605,False,abstain,True
3,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:2,-0.3845,11.4957,-5.6633,4.752,0.7884,economic,1.8843,False,abstain,True
3,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,-0.186,11.8198,-5.5551,4.5103,0.7561,economic,3.6188,True,abstain,True
3,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:2,-0.1538,10.2888,-4.7365,5.5867,0.7561,economic,3.0648,True,abstain,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:1,0.8404,13.6272,-5.538,5.9794,0.7471,economic,4.9661,True,abstain,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:2,-3.5015,11.8235,-9.5245,1.8787,0.7471,economic,1.7355,False,abstain,True
3,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,-1.0667,10.7668,-7.7324,2.7362,0.8038,economic,2.0905,False,abstain,False
3,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:2,-2.3171,12.0774,-7.752,3.1359,0.8038,economic,1.5207,False,abstain,False
3,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,1.9524,11.3137,-3.1301,6.7276,0.7207,economic,4.5829,True,abstain,True
3,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:2,-2.5952,9.8058,-8.1386,2.2231,0.7207,economic,0.4632,False,abstain,True
3,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,-0.6961,11.3703,-6.459,4.3961,0.7224,economic,4.3086,True,abstain,True
3,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:2,0.0654,12.5446,-5.5593,4.9525,0.7224,economic,2.6269,False,abstain,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:1,2.0535,9.9469,-2.8044,6.7772,0.6992,economic,5.5371,True,abstain,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:2,-2.989,8.8339,-7.9793,1.6936,0.6992,economic,1.9056,False,abstain,True
3,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-2.0196,13.3506,-8.0337,4.0612,0.7234,economic,1.7575,False,abstain,True
3,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:2,-3.2431,11.7748,-7.9737,2.4375,0.7234,economic,-0.493,False,abstain,True
3,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,1.9236,15.3734,-4.8826,8.0113,0.7293,economic,2.1823,False,abstain,True
3,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:2,-0.911,11.75,-5.664,4.7133,0.7293,economic,0.6399,False,abstain,True
3,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,0.6041,11.5376,-5.2079,5.1288,0.729,economic,2.9806,False,abstain,True
3,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:2,0.4202,9.5295,-4.3188,5.7901,0.729,economic,1.939,False,abstain,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:1,1.7405,14.3293,-4.7483,7.376,0.6969,economic,5.1812,True,abstain,True
3,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:2,-2.9972,13.8644,-9.3483,2.7793,0.6969,economic,-0.0559,False,abstain,True
4,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,8.3231,14.8657,2.8235,14.0886,0.7167,economic,2.9395,False,abstain,True
4,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:2,5.2024,16.5444,-2.3853,10.384,0.7167,economic,-0.6952,False,abstain,True
4,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,-0.4891,11.173,-6.0861,4.6083,0.7668,economic,2.3605,False,abstain,True
4,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:2,3.6797,14.4903,-2.7699,9.4431,0.7668,economic,1.8843,False,abstain,True
4,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,9.762,11.5554,4.2992,15.5553,0.7375,economic,3.6188,True,unsafe,True
4,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:2,7.5849,15.8869,1.2717,13.7065,0.7375,economic,3.0648,True,abstain,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:1,5.5609,10.8824,-0.136,10.3621,0.7268,economic,4.9661,True,abstain,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:2,0.2711,12.2516,-5.5747,5.4987,0.7268,economic,1.7355,False,abstain,True
4,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,5.6211,9.4403,0.1796,10.5099,0.7844,economic,2.0905,False,abstain,True
4,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:2,2.735,13.5601,-5.1765,8.0418,0.7844,economic,1.5207,False,abstain,True
4,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,1.455,10.7618,-3.3153,7.7937,0.7078,economic,4.5829,True,abstain,True
4,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:2,-1.7662,12.5568,-8.622,3.4155,0.7078,economic,0.4632,False,abstain,True
4,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,7.0715,10.2118,1.9428,11.862,0.7089,economic,4.3086,True,abstain,True
4,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:2,5.1852,12.4003,-0.5011,10.3224,0.7089,economic,2.6269,False,abstain,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:1,4.9925,5.9933,0.9872,8.5292,0.6861,economic,5.5371,True,abstain,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:2,0.1702,5.5183,-3.5994,4.0467,0.6861,economic,1.9056,False,abstain,True
4,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,6.365,15.8455,-0.7558,12.9971,0.714,economic,1.7575,False,abstain,True
4,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:2,4.8663,17.8184,-2.5505,10.8428,0.714,economic,-0.493,False,abstain,True
4,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,3.3373,11.4014,-2.8901,8.2,0.7179,economic,2.1823,False,abstain,True
4,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:2,5.8667,14.1017,-1.0824,11.2224,0.7179,economic,0.6399,False,abstain,True
4,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,1.3856,14.2097,-4.5567,6.5706,0.7145,economic,2.9806,False,abstain,True
4,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:2,6.8594,13.0288,1.7277,12.7942,0.7145,economic,1.939,False,abstain,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:1,-0.4105,11.7892,-5.5939,5.6642,0.6964,economic,5.1812,True,abstain,True
4,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:2,-5.1113,12.7012,-10.7686,0.1123,0.6964,economic,-0.0559,False,abstain,True
5,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,1.7369,11.8934,-4.7444,6.8521,0.7325,economic,2.9395,False,abstain,True
5,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:2,-0.0735,14.4404,-6.1927,5.5913,0.7325,economic,-0.6952,False,abstain,True
5,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,3.8786,10.0619,-1.2326,10.0154,0.7764,economic,2.3605,False,abstain,True
5,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:2,1.4265,9.5833,-3.561,5.9213,0.7764,economic,1.8843,False,abstain,True
5,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,6.6575,11.1666,1.4054,11.6486,0.743,economic,3.6188,True,abstain,True
5,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:2,3.9464,13.869,-2.2227,9.3946,0.743,economic,3.0648,True,abstain,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:1,3.6716,10.4813,-2.73,8.3611,0.7432,economic,4.9661,True,abstain,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:2,-1.691,11.5151,-6.4598,4.168,0.7432,economic,1.7355,False,abstain,True
5,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,2.7927,12.0895,-2.8259,8.1615,0.799,economic,2.0905,False,abstain,True
5,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:2,5.4863,12.0088,0.2878,11.2814,0.799,economic,1.5207,False,abstain,True
5,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,3.7198,10.9996,-2.1953,9.1999,0.7302,economic,4.5829,True,abstain,True
5,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:2,-1.7452,10.4647,-6.0791,3.2029,0.7302,economic,0.4632,False,abstain,True
5,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,6.3786,9.2723,1.4118,11.2049,0.7297,economic,4.3086,True,abstain,True
5,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:2,1.907,12.443,-3.8157,6.6226,0.7297,economic,2.6269,False,abstain,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:1,0.7515,9.3613,-4.2209,5.3611,0.7276,economic,5.5371,True,abstain,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:2,-1.4206,7.171,-6.561,2.3903,0.7276,economic,1.9056,False,abstain,True
5,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,3.8284,11.0432,-2.0529,9.0246,0.7055,economic,1.7575,False,abstain,True
5,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:2,5.4527,13.8276,0.1039,11.849,0.7055,economic,-0.493,False,abstain,True
5,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,2.8144,14.1864,-3.3331,8.2307,0.7102,economic,2.1823,False,abstain,True
5,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:2,-1.157,13.9242,-6.3618,4.7962,0.7102,economic,0.6399,False,abstain,True
5,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,1.762,11.9475,-4.7566,6.631,0.723,economic,2.9806,False,abstain,True
5,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:2,-1.7684,14.0304,-7.6272,4.128,0.723,economic,1.939,False,abstain,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:1,4.4928,12.5259,-1.6993,10.4178,0.7022,economic,5.1812,True,abstain,True
5,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:2,-3.1761,11.8151,-8.0859,1.7331,0.7022,economic,-0.0559,False,abstain,True
6,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,0.6488,14.1768,-5.2074,7.0972,0.7143,economic,2.9395,False,abstain,True
6,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:2,0.0263,12.8685,-5.6203,6.1578,0.7143,economic,-0.6952,False,abstain,True
6,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,-3.0233,10.1177,-7.9627,2.7933,0.7799,economic,2.3605,False,abstain,True
6,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:2,0.2161,12.7114,-5.332,7.0397,0.7799,economic,1.8843,False,abstain,True
6,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,2.1175,11.6103,-2.4239,7.5149,0.7443,economic,3.6188,True,abstain,True
6,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:2,6.563,13.8918,1.0726,13.0857,0.7443,economic,3.0648,True,abstain,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:1,2.4222,12.5537,-2.8284,7.9516,0.7386,economic,4.9661,True,abstain,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:2,2.2125,10.2873,-2.9167,7.6758,0.7386,economic,1.7355,False,abstain,True
6,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,1.6887,12.7852,-2.8242,9.6774,0.7951,economic,2.0905,False,abstain,True
6,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:2,6.2947,9.1948,1.635,11.5906,0.7951,economic,1.5207,False,abstain,True
6,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:1,1.7709,10.7053,-3.2425,6.7381,0.7416,economic,4.5829,True,abstain,True
6,economic|ibm-granite/granite-3.3-8b-instruct|b,delta_pp:2,3.5609,8.3869,-0.1836,7.952,0.7416,economic,0.4632,False,abstain,True
6,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:1,3.2794,8.5025,-0.5624,8.9403,0.7095,economic,4.3086,True,abstain,True
6,economic|microsoft/Phi-3.5-mini-instruct|b,delta_pp:2,4.965,12.0773,0.2092,11.1424,0.7095,economic,2.6269,False,abstain,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:1,3.5138,7.7047,0.1012,9.2615,0.6887,economic,5.5371,True,abstain,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|b,delta_pp:2,2.8141,7.1451,-1.2776,7.3924,0.6887,economic,1.9056,False,abstain,True
6,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:1,-0.2577,13.4729,-5.3788,6.5774,0.7326,economic,1.7575,False,abstain,True
6,economic|Qwen/Qwen2.5-7B-Instruct|c,delta_pp:2,-1.1535,11.5266,-5.9013,4.7657,0.7326,economic,-0.493,False,abstain,True
6,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:1,4.5567,14.0815,-0.0179,12.0128,0.7,economic,2.1823,False,abstain,True
6,economic|ibm-granite/granite-3.3-8b-instruct|c,delta_pp:2,5.5458,15.6974,-0.0466,12.7426,0.7,economic,0.6399,False,abstain,True
6,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:1,3.7484,12.0525,-1.9858,9.3754,0.7387,economic,2.9806,False,abstain,True
6,economic|microsoft/Phi-3.5-mini-instruct|c,delta_pp:2,4.1987,11.6326,-0.3567,9.7435,0.7387,economic,1.939,False,abstain,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:1,2.6016,15.8742,-3.6854,8.8157,0.7061,economic,5.1812,True,abstain,True
6,economic|mistralai/Mistral-7B-Instruct-v0.3|c,delta_pp:2,-0.0239,14.3103,-5.5078,6.4965,0.7061,economic,-0.0559,False,abstain,True
7,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:1,1.9297,10.5899,-2.7505,6.6925,0.7278,economic,2.9395,False,abstain,True
7,economic|Qwen/Qwen2.5-7B-Instruct|a,delta_pp:2,4.1808,12.6868,-1.2939,9.7999,0.7278,economic,-0.6952,False,abstain,True
7,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:1,1.6796,10.724,-3.4007,7.3742,0.7975,economic,2.3605,False,abstain,True
7,economic|ibm-granite/granite-3.3-8b-instruct|a,delta_pp:2,3.1218,10.2643,-1.7418,8.8773,0.7975,economic,1.8843,False,abstain,True
7,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:1,1.2514,12.8077,-4.2491,7.6081,0.7658,economic,3.6188,True,abstain,True
7,economic|microsoft/Phi-3.5-mini-instruct|a,delta_pp:2,3.2703,10.9295,-2.5985,8.6462,0.7658,economic,3.0648,True,abstain,True
7,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:1,2.4989,11.1093,-2.5688,8.5172,0.7505,economic,4.9661,True,abstain,True
7,economic|mistralai/Mistral-7B-Instruct-v0.3|a,delta_pp:2,5.4738,9.975,0.2735,10.6909,0.7505,economic,1.7355,False,abstain,True
7,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:1,5.9228,9.6186,1.4526,11.4737,0.8008,economic,2.0905,False,abstain,False
7,economic|Qwen/Qwen2.5-7B-Instruct|b,delta_pp:2,8.3665,7.4871,3.9819,13.0214,0.8008,economic,1.5207,False,unsafe,False
